id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
77038,True,Qom,Friday 10AM,سالم اندروید$NUMبا لوازم کامل,0,NA,web,140000,هوآوی y221,NA,NA
77382,True,Tehran,Thursday 08AM,"Iphon 6s gray
اکبند با قیمت خوب 
128g",1,NA,mobile,2500000,گوشی موبایل ایفون 6s,NA,NA
77409,True,Ahvaz,Tuesday 08AM,با سلام یک عدد گوشى ایفون ٦ اس دارم سیلور که افتاد تو اب بردش سوخته میخام بفروشم بدونه خط و خش ١ ماه کار کرده بود که افتاد تو اب لطفا تماس تلفنى پیام جواب نمیدم متشکرم. با تشکر از سایت دیوار,1,NA,mobile,600000,گوشى ایفون٦ اس,NA,NA
77461,True,Tehran,Tuesday 03PM,سالم بدون خط اپدیت شده ios$NUMهمراه یک iface آمریکایی مخصوص اپل,1,NA,mobile,840000,گوشی موبایل اپل5s,NA,NA
77487,True,Tehran,Sunday 01PM,"7 plus 128 silver اکبند و پلمپ هستش

گوشی پک اصلی و پارت نامبر LLA

فروش فوری",1,NA,mobile,3900000,7 plus 128 اکبند و پلمپ,NA,NA
77504,True,Karaj,Friday 11AM,"گوشی سامسونگ گالکسی الفا در حد نو بدون خط و خش فقط یه زدگی خیلی ریز داره که تو عکس گذاشتم ببینید. فوق العاده تمیز و کم کارکرد.
سی پی یو ۸ هسته ای . حافظه داخلی ۳۲ گیگ. رم ۲ گیگ .بدنه فلزی و فوق العاده با کیفیت.  حسگر اثر انگشت و ضربان قلب . دوربین عالی با تنوع کارکرد . گوشی ساخت ویتنام و چینی نیست.
این گوشیو اگر در موردش تحقیق کنید با سامسونگ s6 مقایسش میکنن.
تعویض هم دارم قیمت تعویض ۶۵۰. لطفا تماس نگیرید پیشنهادتون رو یا اس ام اس کنید یا تلگرام.",4,NA,mobile,620000,سامسونگ Galaxy Alpha فوق العاده,NA,NA
77577,True,Tabriz,Tuesday 08AM,"گوشی تمیز در حد صفر بدون لک و خش
لطفا تلگرام پیام بدید
بدون معاوضه با وسیله دیگر",0,NA,mobile,1150000,32GB 5s  فروش ایفون,NA,NA
77719,False,Qom,Saturday 08AM,"گوشی بسیار نو و تمیز تک سیم 
16 گیگ
تعویض ندارم",2,NA,mobile,710000,میت 7 نوک مدادی یه هفته کار کرده,NA,NA
77832,False,Ahvaz,Saturday 10PM,"سلام گوشی کاملا سالم سفید
تعمیر نرفته به شرط اصلی اصلی
وسایل کامل فقط سریال کارتون کنده شده.تحویل در مغازم
مهلت تستم$NUMهرچی خواصتی
فقط فروش گوشیم در مغازم تحویل میگیری
 فروش فوری تشکر",0,NA,mobile,285000,گرند 2 تمیز,NA,NA
77842,True,Mashhad,Friday 12PM,"با سلام 
گوشی ال جی 
دوربین 8 hd
همه چیزش عالی 
ی ذره رنگ و روش رفته ولی تاحالا ن پشتش باز شده ن مشکلی داره 
فقط باتریش خراب شده ک از مبلغ فوق کم میکنم باز 
قیمتشم مفت زدم که فروخته بشه 
میخوام فقط بره 
بهترش بخرم",2,NA,mobile,180000,ال جی (جی پرو لایت ),NA,NA
77906,False,Shiraz,Sunday 03PM,فقط دوربین پشت یکم گرد داره چون خاموش بوده و گوشه اتاقم افتاده بود خودم میدم تمیزش کنن دیگه مشکلی نداره و تمیزه,1,NA,mobile,600000,گوشی z3  کم کارکرد عالی و تمیز,NA,NA
78014,True,Tehran,Tuesday 08AM,"گوشی هواویی y560 دو سیم کارت در حد نو 
دو ماه بیشتر استفاده نشده بدون خط وخش و بدون تعمیر لوازم تکمیل فروش یا معاوضه با مودم جبیبی همراه",2,NA,mobile,-1,گوشی هواویی y560,NA,NA
78026,False,Tehran,Saturday 03PM,"سلام
گوشی نوت ۴ اج سفید
سالم ( فقط گوشه سمت راست بالا یه خط کوچیک )
وسایل جعبه کامل و فابریک
قاب هم داره(عکس)
باطریش کاملا سالمه
کمتر از ۱ سال کار کرده و آخر گارانتیشه
قیمتش هم معقوله. تخفیف معقول هم داره
معاوضه ندارم اصلا
اگر خریدار واقعی هستید در خدمتم ( ترجیحا پیامک )",3,NA,mobile,1300000,نوت ۴ اج (NOTE 4 EDG),NA,NA
78411,True,Kermanshah,Tuesday 10AM,این گوشی وسایل نداره ولی 6 ماه دستمه کاملا ضمانتی صفحه شم یه ترک خیلی ریز داره که به چشم نمیاد,3,NA,mobile,150000,هواوی g630,NA,NA
78458,True,Kermanshah,Thursday 12PM,گوشی نو نو بدون خطو خش و گارانتی دار هست,2,NA,mobile,1700000,اس ۷ دو سیم گلد,NA,NA
78488,False,Qom,Sunday 06AM,"گوشی s3neo   i9300i
دوسیم کارت.3G
گوشی اااااستثنائی کیفیت عالی پشیمون نمیشی
سالم.تمیز.خوش دست",3,NA,mobile,395000,موبایل samsung  s3neo,NA,NA
78525,True,Karaj,Wednesday 05AM,"١٦ گیگ سیلور lla اصلى لوازم کامل با گلس بدون مشکل

گوشى بدون خط و خش و درحد واقعى که حتى با ذره بین هم خطى پیدا نمیکنین فوق العاده کم کارکرد و سالم

تعویض ندارم
تخفیف ندارد",5,NA,mobile,1700000,٦ اس سیلور lla عالى,NA,NA
78534,True,Tehran,Saturday 07PM,کاملا سالم فقط دورش خط و خش داره و هندز فرى نداره بقیه لوازم تکمیل,1,NA,mobile,530000,آیفون فایو ١٦ گیگ,NA,NA
78773,True,Tabriz,Tuesday 08AM,خیلی تمیز با امکانات خوب به فروش میرسد.در ضن فقط به پیام جواب میدم با تخفیف,3,NA,mobile,450000,گوشی سامسونگ گلکسی گرند 2 دو سیم کارته,NA,NA
78823,True,Ahvaz,Tuesday 11AM,"اس 5 فور جی 
تمیز در حد نو 
مشکی و ی گارد هم میدم خدمتون
 معاوضه هم میکنم. 
خواهشن فقط زنگ بزنید.",1,NA,mobile,800000,اس 5 فور جی.,NA,NA
78838,True,Tehran,Friday 08PM,همه چیزش سالمه فقط تاچش شکسته اما کارمیکنه همینجوری هزینه تعمیرش ۳۵تومن اصلیشه قیمت مقطوعه معاوضه ندارم برای تخفیف تماس نگیریدمچکرم یاعلی,2,NA,mobile,130000,سامسونگ جی وان بسیارمحکم تاچ شکسته,NA,NA
79021,False,Tehran,Saturday 08AM,iphone part no.ZA/A,0,NA,web,850000,iphone 5s 16,NA,NA
79023,True,Tabriz,Thursday 06AM,بسیار کم کارکرد، در حد صفر، ۶۴ گیگ,2,NA,mobile,1650000,htc 10 در حد نو 64گیگ,NA,NA
79062,True,Karaj,Saturday 11PM,گوشی LLAمیباشد ١٦گیگ باز یا تعمیر نشده دو سه تا زدگی کوچولو پایینش داره ک تو عکس مشخص نیست قری یا کوفتگی نداره.درکل گوشی خیلی تمیزه.لطفا مصرف کننده واقعی زنگ بزنه.گوشیو درب منزلم تحویل میدم.بشرط مهلت تست.تعویض یا معاوضه ندارم.یاعلی,5,NA,mobile,1320000,iphone 6 16LLA در حد بشرط تست,NA,NA
79213,True,Isfahan,Saturday 07AM,دو سیم کارت و دوربین و مموری خور صحفه رنگی اینترنت دار سالم سالم کارتون همه چی داره,1,NA,mobile,85000,نوکیا ١١٢,NA,NA
79219,True,Isfahan,Saturday 09AM,باسلام گوشی۲۰۱۵میباشد کلا پنج بار شارژنشده بای قاب راک و گلس باتشکرفلکه کهریسنگ میباشد.,2,NA,mobile,640000,گلکسیj7درحد,NA,NA
79459,True,Isfahan,Wednesday 11AM,"فقط تماس پاسخگوهستم.
بلک بری مدل٩٩٠٠بولددرحداک٤٠٠تومان
سامسونگ گالکسی وای١٣٠تومان
سامسونگ مدل بی١٣٠ای دوسیمکارت درحداک١٠٠تومان
نوکیا ١٢٠٣درحداک١٠٠تومان.
فقط تماس پاسخگوهستم.گوشی ها تمیزوسالم بدون خطو خش.بهمراه لوازم جانبی کامل.",1,NA,mobile,-1,گوشی تمیز وسالم,NA,NA
79528,True,Mashhad,Wednesday 12PM,"سلام
گوشی ٦٤ گیگ هست
ال سی دیش شکسته اما کاملا کار میکنه 
شیشه ی دوربینش هم ترک خورده اما دوربینش کاملا سالمه 
یه خط هم پشتش هست همونطور که مشخصه تو عکس
معاوضه هم میکنم فقط با ایفون ٦ ١٦گیگ",2,NA,mobile,1900000,فروش یا معاوضه ایفون ٦اس ٦٤ گیگ,NA,NA
79860,False,Tehran,Saturday 12PM,گوشی حدود ده ماه کارکرده دوتاقاب مشکی ونارنجی داره  دورش خوردگی ریز داره ولی کاملا سالم وویندوزش هم به روزه. چون 4اینچه ومن صفحه بزرگتر میخواستم لومیا مدل بالاتر گرفتم وگرنه خیلی گوشیه خوبیه,0,NA,web,1800000,مایکروسافت لومیا532 ویندوز10 رسمی,NA,NA
79904,True,Mashhad,Monday 01PM,گوشی سامسونگ طرح است و دارای صفحه نمایش ۶ اینچ دوربین عقب ۸ و جلو ۵ دو سیم کارته و مموری باتریش نگه داشتن شارژ معرمه و اندروید ۵,2,NA,mobile,250000,گوشی موبایل سامسونگ a9طرح,NA,NA
80038,False,Tehran,Tuesday 07PM,"گوشی سالم و تمییز با اندروید 6 و دوربین 16 مگاپیکسل و فیلمبرداری 4k
همراه جعبه و لوازم",3,NA,web,750000,گوشی اس 5 سامسونگ,NA,NA
80133,False,Karaj,Friday 07PM,"A3 سامسونگ 
کمتر از یک ماه دارمش گوشی در حد اکبنده",2,NA,mobile,-1,گوشی سامسونگ در حد نو,NA,NA
80450,True,Tehran,Monday 09AM,گوشی ۳۲گیگ گلد تاچ  ترک دارد ولی بدون مشکل کار میکند معاوضه هم دارم فقط با آیفون  با تشکر از دیوار,3,NA,mobile,870000,سامسونگ اس ۶ ادج,NA,NA
80452,True,Mashhad,Sunday 11AM,گوشی را یک ماه میشه ک خریداری کردم دوسیم فورجی دار رنگ مشکی ۱۷ ماه گارانتی شبکه ای همراه گارد و گلس و تمام لوازم اصلی. میخوام بالاتر بخرم یک کلام ختم کلام گوشی بدم که دعایم کنی و خداوکیلی سالم سالم است. فقط تماس در خدمتم. فقط تماس,3,NA,mobile,370000,گلگسی جی وان مدل ۲۰۱۶,NA,NA
80574,True,Tehran,Wednesday 02AM,گوشى نونوبدون خطوخش,0,NA,mobile,2500000,ایفون٧مشکى مات٣٢,NA,NA
80578,True,Qom,Saturday 08AM,"معاوضه با اپل ۶   ، ۶s
یا فروش",1,NA,mobile,1250000,s6 32 گیگ,NA,NA
80599,True,Tehran,Saturday 07AM,"گوشی دسته دومه نمیدونم چقد کار کرده .
ماله یه بنده خدایی بوده به جای بدهی داده.
خط و خشم نداره.",2,NA,mobile,1280000,اپل 6 gold 16 gig,NA,NA
80618,False,Tehran,Tuesday 04AM,"گوشى آیفون 5s کاملن سالم و تمیز 
بدون خط خوردگى",1,NA,web,900000,گوشى آیفون 5s,NA,NA
80700,True,Tehran,Wednesday 07PM,به خاطر رنگش ۱۰۰ تومن بیشتر خریدم. سالم بدوون هییچ خط خش . ۴ ماه هم از گارانتیش مونده. ۲ روز مهلت تست. قیمت آخره آخره آخرش ۱۶۰۰ گرون کمتر نمیدم.,0,NA,mobile,1600000,نوت ۵ دوسیم سیلور,NA,NA
80722,True,Tehran,Monday 12PM,"سلام بر شما
مارک گوشی x.bo است ساخت چین (چین اصلی )
گوشی از هر نظر تمام نیازهای شما را برآورده می کند
در سه رنگ موجود است به همراه کیف 

اندروید$NUMپردازنده موبایل چهارهسته.. دوربین پشت 5.. صفحه اصلی 5 اینچ با کیفیت‌ عالی..

درصورت سوال تماس بگیرید لطفا
ارسال رایگان به تمام نقاط تهران
در یک کلام خدا از من نگذره اگه گوشی بدی باشه یا گران بخرید",4,NA,mobile,210000,گوشی اصلی و اکبند,NA,NA
81015,False,Shiraz,Saturday 02PM,باسلام  یه جی 2 دارم 21 ما گارانتی داره نونو بدون خط و خش یه ضد ضربه روشه اندروید$NUMبدون ارتقاع  با A5 خوب هم معا وضه میکنم سرهم میدم یه تخفیف هم میدم گوشی رنگ گلد هست و 4 جی هست,2,NA,mobile,480000,سامسونگ j2با 21 ماه گارانتی,NA,NA
81371,False,Kermanshah,Sunday 10AM,تری جی رنگ گولد گوشی یه ماه کار کرده بدون خط و خش و اصلی  با تمام وسایل و کارتن با کامپیوتر هم تعویض میکنم فقط اس جواب میدم,2,NA,mobile,500000,j 5,NA,NA
81378,True,Ahvaz,Friday 04PM,گوشی سامسونگ a5 فورجی 2 سیمکارت از نظر فنی بدون هیییچ مشکلی تضمینی و به شرط فقط دورش یکم رنگ رفتگی داره که با قاب اصلا پیدا نیست گوشی اصلی و ساخت ویتنام هست دوسیمکارتشم فورجی هست با تمام وسایل کارتون شارژر هندزفری آک تماس پیام واتساپ در خدمتم یاعلی...,3,NA,mobile,630000,سامسونگ a5 فورجی 2 سیم,NA,NA
81416,True,Kermanshah,Tuesday 02PM,گوشی سامسونگ کره ای اصل در حد اک میباشد با کلیه لوازمات بفروش میرسد,2,NA,mobile,210000,گوشی سامسونگ A8 طرح,NA,NA
81493,True,Shiraz,Friday 12PM,"* گوشی سامسونگ گلکسی+S2 
* دوربین 8hd 
* صفحه نمایش 4.3اینچ
* کیفیت صدا خیلی‌خوب
* حافظه داخلی 8gig
* سورمه‌ای‌‌ 
* سالم و بدون‌عیب 
* همراه بک‌کیس
* درکل با این قیمت گوشی خیلی خوبی هست...

(یه تخفیف جزیی هم داره)
یٰا علـــی

*با تشکر از برنامه دیوار*",1,NA,mobile,270000,♦فروش سامسونگ+S2♦,NA,NA
81552,False,Karaj,Friday 08PM,گوشی کاملا سالم و در حده اکبند میباشد بدون کوچتربن خط و خش.یک ماه کارکرد.دوربین 13 و 8 اندروید6.1.دوسیم 4g.یاحق,2,NA,mobile,-1,ال جی استایلوس 2 دوسیم کارت 4g,NA,NA
81659,True,Tehran,Monday 01AM,لوازم جانبی تکمیل دارای کارت گارانتی بابه همراه داشتن فاکتور خرید اندروید ۶.۰.۱(ماشاملو)۸۳۰خریدم نوع ۳ماه قبل بدونه تخفیف (بغل این دکمه کم زیاد یه خش کوچک داره که تو عکسشم هس اسپیکرشم یه مقدار خش خش میکنه,5,NA,mobile,6700000,سامسونگ گلکسی a3(2016),NA,NA
81802,False,Qom,Sunday 01AM,"فووووووری. 
 گوشی سالمه سالمه بدون کوچکترین خطو خش کاملا مشابه نو . قیمت پایین زدم فروش بره اخر هفته چک دارم. تمام لوازمش کامل و سالمه دست نخورده .lla . همرا با اپل ایدی و قاب  تخفیف نداره 
لطفا فقط تماس .",2,NA,mobile,1850000,apple 6 plus 64,NA,NA
81916,False,Karaj,Thursday 06PM,گوشی سونی Z1 تمیز دوربین 21 مگا پیکسل دوربین جلو 13 مگا پیکسل  حافظه داخلی 16گیگابایت با لوازم کامل بدون ایراد با تشکر از عوامل دیوار  آگهی تکراری نیست.,4,NA,mobile,350000,SONY Z1,NA,NA
81997,True,Ahvaz,Friday 12PM,سلام.گوشی کاملا سالم تمیز در حدا اک وسایلش کامل. هیچ عیبی یا ایرادی نداره فقط چنتا خش بالاشه ک تو عکس معلومه حافظه ۳۲ گیگ کاملا گوشیه با کیفیتیه معاوضه میکنم با اپل ۶ سر میدم با تشکر,3,NA,mobile,-1,گوشی A8 فورجی,NA,NA
82078,True,Shiraz,Thursday 04PM,گوشی هواوی فورسی گلد دوماهه گرفتم هیچگونه مشکلی نداره باز نشده تا حالا چهار روز مهلت تست میدم هر مشکلی داشت مال خودم خریدار واقعی تخفیف میدم توضیحات کامل سوال نفرمایید,4,NA,mobile,460000,گوشی هواوی فورسی جهت فروش,NA,NA
82103,False,Qom,Friday 04AM,"گوشی در حدآک. مشکی. ۶۴ گیگ. رنگ مشکی.
LLA . با قاب و لیبل گلس.
۷۲ ساعت مهلت تست.
فقط تماس",1,NA,web,2250000,iPhone 6S 64 Gray,NA,NA
82185,False,Tabriz,Monday 04AM,فروش گلکسی فیت(s5670) مشکی,0,NA,mobile,300000,فروش گلکسی فیت,NA,NA
82330,True,Shiraz,Tuesday 08AM,سلام فروش یامعاوضه یک عددگوشیه سامسونگ مدلa5 2016ب رنگ گلد3ماهس کارکرده بدون خطوخش بالوازم کامل جهت معاوضه باگوشی همرده اماگوشی سالم وبدون عیب باشه ممنونم ازطریق واتساپ یاتماس درخدمتم باتشکرازمدیریت دیوار,4,NA,mobile,920000,فروش یامعاوضهa5 2016,NA,NA
82359,True,Tehran,Tuesday 03PM,"در حد نو نو نو 
فقط یه خال داره بالا تصویر معلومه
معاوضه نداریم
زود دیر میشه
به تلگرام پیغام دهید فقط",4,NA,mobile,1950000,apple 6s 64 Gb gold. آیفون ۶اس ۶۴ گیگ,NA,NA
82360,False,Tehran,Sunday 05AM,"گوشی گوشی هواوی huawei y210
کاملا سالم
لطفا یا تماس بگیرید یا در تلگرام پیغام ارسال کنید.
با تشکر از دیوار",2,NA,web,135000,گوشی هواوی huawei y210,NA,NA
82381,False,Tehran,Tuesday 05PM,گوشی سالم بدون بازشدگی  دارای کابل هندسفری اصلی,2,NA,mobile,4800000,سامسونگ s4,NA,NA
82437,False,Tehran,Tuesday 06AM,کاملانو،فقط یک روز خریده شده.دارای گارانتی یک ساله میباشد و به خاطر این میفرشمش که با سلیقه من جور در نمیاد.,1,NA,mobile,560000,گوشی موبایل دیزایر626جی پلاس,NA,NA
82507,True,Kermanshah,Wednesday 11AM,گوشی گلکسی a$NUMگلد دو سیم فورجی چند تا خط ریز دور گوشی داره با تمام وسایل کامل و عالی ترین گوشی مغازه دار یک و صد قیمت گذاشته ولی چون نمیخام ب دلال بفروشم اینجا گذاشتم . اصلا هم تخفیف نداره . تماس و پیامک پاسخگو هستم .,0,NA,mobile,1050000,گلکسی a7 2016,NA,NA
82524,False,Tabriz,Saturday 08AM,درحدصفربدونه جعبه ولی تضمینی,2,NA,mobile,300000,ساسونگ اس3,NA,NA
82630,False,Tehran,Monday 03AM,گوشی بسیار تمیز و سالم.کمتر از ١ سال استفاده شده.بدون عیب و ایراد.بدون ضرب خوردگی و بدون خش.دارای ضد خش و ضد ضربه صفحه نمایش اورجینال.لوازم کامل.مدل n910H. به همراه اپلیکیشن های کاربردی و تمامی برنامه ها به روز شده است.,2,NA,mobile,1000000,سامسونگ نوت ٤,NA,NA
82686,True,Qom,Saturday 05AM,"تمیز  تعمیر نشده به شرط اصلی بودن و رفرش نبودن.
فقط تماس جواب میدم .
خریدار زنگ بزنه خواهشا",3,NA,mobile,1640000,اپل6    گیگ128,NA,NA
83052,True,Tehran,Monday 01AM,گوشی سالم و تمیز.بدون کوچیکترین خط و خش.پشت چرم.خیلی شیک.رنگ مشکی.قیمت مقطوع,0,NA,mobile,350000,گوشی گرند 2,NA,NA
83187,False,Tehran,Tuesday 09PM,در حد نو، خرید سه ماه پیش، به همراه جعبه,2,NA,mobile,1800000,"iPhone 6s 16g, Rose Gold",NA,NA
83218,False,Tehran,Monday 11AM,گوشی لاکچری لامبورگینی  در حد اکبند,1,NA,mobile,3500000,گوشی لامبورگینی,NA,NA
83262,True,Mashhad,Tuesday 08PM,"هواوی g750 دو سیم. با امکانات عالی قیمت استثنایی
سی پی بو 8 هسته ای 1.5
رم 2 
حافظه داخلی 16 
دوربین 13 و 5 
قیمت رو خیلی پایین زدم بابت تخفیف تماس نگیرید
ممنون از بچه های خوب دیوار",2,NA,mobile,390000,هواویg750 در حد اک دو سیم,NA,NA
83398,False,Tehran,Saturday 04AM,"آیفون 6 پلاس 64 گیگ مشکی تمیز به شرط
فروش در نمایندگی با فاکتور رسمی و مهلت تست
اصل LLA",0,NA,web,1990000,آیفون 6 پلاس 64 گیگ مشکی,NA,NA
83446,True,Mashhad,Saturday 02PM,بسیار سالم در حد اک lla با لوازم اصلی معاوضه اصلا ندارم,3,NA,mobile,2230000,ایفون ٦اس ٦٤ گلد در حد اک,NA,NA
83482,True,Tehran,Saturday 07AM,"آیفون 6 64 نسبتا تمیز با قیمت مناسب
همراه با قاب وگلس
LLA با وسایل کامل واصلی
قیمت مقطوع",4,NA,web,1450000,iphone 6 64 gold,NA,NA
83490,True,Karaj,Saturday 05PM,تمیز و سالم فقط یه تو رفتگی داره طبق عکس,2,NA,mobile,1350000,ایفون ٦ گری ١٦,NA,NA
83508,False,Karaj,Tuesday 11AM,گوشی بردش ایراد دارد شارژ خالی میکند ولی هم باطری سالم وهم ال سیدی کاملا سالم میباشد ولوازم وکارتن موجود هست,4,NA,mobile,120000,گوشی سونی ال,NA,NA
83576,True,Isfahan,Saturday 09AM,"گوشی سفید رنگ
32 گیگ
بدون گارانتی
بهمراه گلس و گارد اصلی
گوشی با اکبند تفاوتی نداره و 1 ماه کار کرده بدون نقطه حتی.فقط فروش فوری
تخفیف جزیی و مهلت تست برای خریدار واقعی
در صورت جواب ندادن 4 عصر به بعد تماس گرفته شود تشکر",0,NA,mobile,1170000,lg v10...,NA,NA
83598,True,Shiraz,Monday 08AM,گوشی بلک بری پاسپورت رنگ مشکی,2,NA,mobile,1000000,گوشی بلک بری پاسپورت جهرم,NA,NA
83750,True,Karaj,Monday 08AM,"سالم کم کار کرد لوازم کامل دوتا زدگی خیلی ریز .
تعویض با 
S7 edge 
S7 سر میگیرم 
و گوشی های هم رده و پایین تر فرقی نداره گوشیتون خوب باشه معاوضه میکنم
تخفیف خوب به خریدار واقعی پای معامله فقط تشکر",4,NA,mobile,1660000,iPhone 6 64Gb بسیار سالم,NA,NA
83817,True,Ahvaz,Sunday 12AM,سلام گوشی تمیز کارش خوبه سالمه هیچ مشکلی نداره فقد اس ام اس جواب داده میشه جواب تماس داده نمیشه باتشکرازسایت دیوار,2,NA,mobile,500000,سامسونگ جی5فورجی گلد2015 تمیز,NA,NA
83917,False,Mashhad,Tuesday 06PM,"با سلام گوشی فوق مدل SCL-U31(y6) 
صفحه نمایش ۵ اینچی
دوربین پشت ۸ و دوربین جلو ۲ کیفیت عالی
اندروید5.1.1
حافظه داخلی ۸ گیگابایت
حد اکثر ظرفیت رم  ۱۲۸ گیگابایت
قابلیت اینترنت 2G-3G-4G
دو سیم کارته
وزن ۱۲۵گرم 
ساختار بدنه پلاستیک
قابلیت دریافت تا ۵لمس همزمان
نوع صفحه نمایش LCD
فناوری ips
به همراه ضد خش نشکن و گارد iFace
و .... در کل گوشیه خوبیه من ازش راضیم 
گوشی ۲ماه کار کرده خیلی تمیزز
ممنون که وقت گذاشتید خوندید خریدار واقعی در خدمت قیمتشم آخرش ۳۰۰ تومن هست تخفیف نداره",0,NA,mobile,300000,گوشی کم کار وتمیز,NA,NA
83967,True,Tehran,Wednesday 03PM,"رنگ سیلور بهترین رنگ ۳۲ گیگ دو سیم اصلی
 گوشی سالم چند ماهه خریدم
با جعبه 
خط و خش نداره یه نقطه رو خشاب سیم کارت هست فقط
فقط فروش معاوضه نمیکنم",5,NA,mobile,1600000,note 5,NA,NA
84037,True,Shiraz,Saturday 12PM,"گوشی تمیزوسالم واصلی هست
مدل GT-I9500
فروش بشرط/مقایسه کنید
شهرک گلستانم هستم
",3,NA,web,520000,S4 Galexi اصلی درحدنو,NA,NA
84106,True,Ahvaz,Friday 11AM,"فروش a$NUMدر حد اک 3 ماه کارکرده
32گیگ 4G قیمت مقطوع$NUMو 24 ساعت مهلت تست
معاوضه با گوشی های ارزانتر سامسونگ سری J و A
پیشنهادات دیگر در واتساپم در خدمت هستم",2,NA,mobile,1120000,فروش A$NUMgig,NA,NA
84288,True,Mashhad,Monday 06PM,"گوشی بسیار سالم هست 
وسایل کامل 
دورش به خاطر جنس بدنش رنگ رفتگی طبیعی داره ولی خوردگی نداره
فورجی هست 
لطفا فقط اس بدین و بگید بابت نوت۳",5,NA,mobile,760000,نوت۳ فورجی9005,NA,NA
84476,False,Tehran,Thursday 09AM,بدون کارتون و شارژر و هنسفری,0,NA,mobile,-1,هوآوویy511,NA,NA
84511,True,Shiraz,Thursday 03PM,رنگ مشکی... کارکرد یک ماه....همراه با بک کاور و گلس...وگارانتی....,2,NA,web,770000,جی ۷ مدل۲۰۱۶,NA,NA
84676,True,Kermanshah,Sunday 08AM,باسلام ی گوشی اس4سفید به همراه کارتون شارژر وهنزفری سالم وبدون ایراد هستش قیمتم خیلی پایین دادم ومقطوعه پس دیگه سوال قیمت نکنین پشت وروش بدون خطوخشه فقط دورش کمی خوردگی داره گوشی ایرادفنی اصلانداره همه چیزشم فابریکه باتشکرازبرنامه دیوار,5,NA,mobile,400000,گوشی اس 4سفید,NA,NA
84818,True,Tehran,Thursday 04AM,"آیفون 6  نسخه 64 گیگ رنگ گری(خاکستری) LLA بسیار تمییز در حد آک
لوازم کامل.
لطفا فقط تماس بگیرید.",0,NA,web,-1,آیفون 6 64,NA,NA
84826,True,Mashhad,Tuesday 05PM,"سلام
ایفون5s
gold
64گیگ
LL/a
پارت نامبر آمریکا
بدون خطو خش و ضرب خوردگی و ساییدگی
بدون نقطه
بسیار تمیز
تخفیف پای معامله.
شماره تماس:$NUM",2,NA,mobile,1220000,5s 64 gold,NA,NA
84894,True,Tehran,Wednesday 04AM,"سامسونگ کوربی 2=100هزار تومان
نوکیا 1110=20هزار تومان
نوکیا2630=20هزارتومان

اس ام اس ندید
قیمت ها مقطوع است",3,NA,mobile,20000,سامسونگ کوربی2 حتما بخونید,NA,NA
85013,False,Mashhad,Friday 04AM,"گوشی کاملا سالمه با یک گارد فقط باطریش باد کرده ولی هنزفریش اک هست
معاوضه هم میشه
در تلگرام نیز جواب میدهم",3,NA,mobile,600000,گوشی سامسونگ نوت 2,NA,NA
85185,True,Mashhad,Monday 05PM,گوشی رنگ گلد تمییز و سالم ۶۴ گیگ حافظه داخلی ۴ گیگ رم دو سیم کارت فورجی صفحه ۵.۵ اینچی فول اچ دی با قابلیت اتصال مموری با این قیمت واقعا مفت هست تخفیف اصلا نداره معاوضه فقط با رده بالاهای سامسونگ ، ال جی ، سونی ، اچ تی سی و...,0,NA,web,650000,ایسوس زنفون ۲ ۶۴ گیگ,NA,NA
85221,False,Mashhad,Sunday 07AM,"سلام گوشی رو دو روزه گرفتم اصلی با گارانتی فاکتورشم هست داخل کارتنش از خودش هم گارد داره و هم گلس کارخانه 
تخفیف جزئی هم میدم",0,NA,web,450000,هوآویy6 pro دوروزه گرفتم نخونی ضررمی کنی,NA,NA
85222,True,Tehran,Tuesday 12PM,"آیفون 6 مشکی
16 گیگ
بدون حتی یک خط ریز.به مغازه دار نمیدم چون جای نو میفروشن.لوازمش رو هم باز نکردم از همون اول چون داشتم.",1,NA,mobile,1400000,آیفون 6 بدون کوچکترین خط,NA,NA
85384,True,Mashhad,Friday 08PM,دور گوشی مقداری رنگ رفتگی دارد از نظره کارکرد به شرط تست میدم.معاوضه با گوشی هم رده هم دارم دوًسیم باشه یا غیره,2,NA,mobile,220000,sony sp 4g,NA,NA
85427,True,Mashhad,Friday 07AM,"سلام
گوشی j5 کاملا سالم بدون کوچک ترین خوردگی
2016 تریجی",4,NA,mobile,550000,گوشی j5,NA,NA
85651,True,Tabriz,Tuesday 01PM,"با سلام 
گوشئ کاملا سالم با ایواس ارتقاع یافته بدونه هیچ گونه عیب وایرادئ تخفیف هم میدم پائ معامله معاوضه نمیکنم یه ذره خط و خش بغلاش داره فقط",0,NA,mobile,380000,ایفون 4s  شانزده گیگ,NA,NA
85661,True,Mashhad,Monday 12AM,ازنظرکارایی عالی تمیزتمیزفقط روی شیشه ال سیدیش کمی تراک داره که هیچ مشکلی نداره فقط تراکحافظه8برای همین کم زدم مقطوع مقطوع کاردپشت گوشی فلزی ،،،فوری,3,NA,mobile,150000,گوشی سامسونگs7,NA,NA
85679,False,Qom,Tuesday 04AM,"گوشی سالم هستش به شرط میدم کسی چکی هم بخواد میدم 
چک ۳ماهه قیمت دو میلیون وششصد هزار تومان",0,NA,mobile,2200000,مدل اس سون ایج گلد,NA,NA
